区分,薬価基準収載医薬品コード,成分名,規格,,,,品名,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,先発医薬品,同一剤形・規格の後発医薬品がある先発医薬品,薬価,経過措置による使用期限,備考
内用薬,3999036M2025,ニチシノン,５ｍｇ１カプセル,,,,オーファディンカプセル５ｍｇ,アステラス製薬,,先発品,,"8,649.00 ",,
内用薬,3999036M3021,ニチシノン,１０ｍｇ１カプセル,,,,オーファディンカプセル１０ｍｇ,アステラス製薬,,先発品,,"15,768.20 ",,
内用薬,3999037M1023,エリグルスタット酒石酸塩,１００ｍｇ１カプセル,,,,サデルガカプセル１００ｍｇ,サノフィ,,先発品,,"76,925.90 ",,
内用薬,3999038F1029,ヒドロキシクロロキン硫酸塩,２００ｍｇ１錠,,,,プラケニル錠２００ｍｇ,サノフィ,,先発品,,418.90 ,,
内用薬,3999039M1022,ニンテダニブエタンスルホン酸塩,１００ｍｇ１カプセル,,,,オフェブカプセル１００ｍｇ,日本ベーリンガーインゲルハイム,,先発品,,"4,382.90 ",,
内用薬,3999039M2029,ニンテダニブエタンスルホン酸塩,１５０ｍｇ１カプセル,,,,オフェブカプセル１５０ｍｇ,日本ベーリンガーインゲルハイム,,先発品,,"6,574.40 ",,
内用薬,3999040F1026,イバンドロン酸ナトリウム水和物,１００ｍｇ１錠,,,,ボンビバ錠１００ｍｇ,中外製薬,,先発品,,"2,790.00 ",,H28.4.20収載
内用薬,3999041X1026,カルグルミン酸,２００ｍｇ１錠,,,,カーバグル分散錠２００ｍｇ,ポーラファルマ,,先発品,,"16,295.10 ",,H28.11.18収載
内用薬,3999042F1025,アプレミラスト,１０ｍｇ１錠,,,,オテズラ錠１０ｍｇ,セルジーン,,先発品,,324.20 ,,H29.2.15収載
内用薬,3999042F2021,アプレミラスト,２０ｍｇ１錠,,,,オテズラ錠２０ｍｇ,セルジーン,,先発品,,648.40 ,,H29.2.15収載
内用薬,3999042F3028,アプレミラスト,３０ｍｇ１錠,,,,オテズラ錠３０ｍｇ,セルジーン,,先発品,,972.60 ,,H29.2.15収載
内用薬,3999043F1020,バリシチニブ,２ｍｇ１錠,,,,オルミエント錠２ｍｇ,日本イーライリリー,,先発品,,"2,694.60 ",,H29.8.30収載
内用薬,3999043F2026,バリシチニブ,４ｍｇ１錠,,,,オルミエント錠４ｍｇ,日本イーライリリー,,先発品,,"5,223.00 ",,H29.8.30収載
内用薬,3999100D1037,Ｌ－アルギニン・Ｌ－アルギニン塩酸塩,１ｇ,,,,アルギＵ配合顆粒,ＥＡファーマ,,先発品,,44.30 ,,
内用薬,4191001F1037,アデニン,１０ｍｇ１錠,,,,ロイコン錠１０ｍｇ,大原薬品工業,,,,5.60 ,,
内用薬,4211002F1044,シクロホスファミド水和物,５０ｍｇ１錠,局,,,エンドキサン錠５０ｍｇ,塩野義製薬,,,,33.90 ,,
内用薬,4211002X1023,シクロホスファミド水和物,１００ｍｇ１瓶,,,,経口用エンドキサン原末１００ｍｇ,塩野義製薬,,,,157.40 ,,
内用薬,4213002B1047,ブスルファン,１％１ｇ,,,,マブリン散１％,大原薬品工業,,,,116.60 ,,
内用薬,4219002F1034,メルファラン,２ｍｇ１錠,,,,アルケラン錠２ｍｇ,アスペンジャパン,,先発品,,188.70 ,,
内用薬,4219003M1054,エストラムスチンリン酸エステルナトリウム水和物,１５６．７ｍｇ１カプセル,,,,エストラサイトカプセル１５６．７ｍｇ,日本新薬,,先発品,,337.80 ,,
内用薬,4219003M1062,エストラムスチンリン酸エステルナトリウム水和物,１５６．７ｍｇ１カプセル,,,,ビアセチルカプセル１５６．７ｍｇ,武田テバ薬品,後発品,,,193.40 ,H29.3.31まで,
内用薬,4219004F1025,テモゾロミド,２０ｍｇ１錠,,,,テモゾロミド錠２０ｍｇ「ＮＫ」,日本化薬,後発品,,,"1,398.50 ",,H29.12.8収載
内用薬,4219004F2021,テモゾロミド,１００ｍｇ１錠,,,,テモゾロミド錠１００ｍｇ「ＮＫ」,日本化薬,後発品,,,"6,992.30 ",,H29.12.8収載
内用薬,4219004M1024,テモゾロミド,２０ｍｇ１カプセル,,,,テモダールカプセル２０ｍｇ,ＭＳＤ,,先発品,○,"3,370.10 ",,
内用薬,4219004M2020,テモゾロミド,１００ｍｇ１カプセル,,,,テモダールカプセル１００ｍｇ,ＭＳＤ,,先発品,○,"16,859.20 ",,
内用薬,4221001B1052,メルカプトプリン水和物,１０％１ｇ,,,,ロイケリン散１０％,大原薬品工業,,,,73.90 ,,
内用薬,4222001F1027,メトトレキサート,２．５ｍｇ１錠,,,,メソトレキセート錠２．５ｍｇ,ファイザー,,,,38.20 ,,
内用薬,4223002D2083,テガフール,５０％１ｇ,,,,フトラフール腸溶顆粒５０％,大鵬薬品工業,,先発品,,383.00 ,,
内用薬,4223002M1010,テガフール,２００ｍｇ１カプセル,,,,テガフール２００ｍｇカプセル,,後発品,,,24.40 ,H29.3.31まで,
内用薬,4223002M1419,テガフール,２００ｍｇ１カプセル,,,,フトラフールカプセル２００ｍｇ,大鵬薬品工業,,先発品,,132.20 ,,
内用薬,4223003F1031,フルオロウラシル,５０ｍｇ１錠,,,,５－ＦＵ錠５０協和,協和発酵キリン,,先発品,,162.60 ,,
内用薬,4223003F2038,フルオロウラシル,１００ｍｇ１錠,,,,５－ＦＵ錠１００協和,協和発酵キリン,,先発品,,287.30 ,,
内用薬,4223003R1011,フルオロウラシル,５０ｍｇ１ｇ,,,,フルオロウラシル５０ｍｇ１ｇシロップ用,,後発品,,,26.70 ,H29.3.31まで,
内用薬,4223004M1027,ドキシフルリジン,１００ｍｇ１カプセル,局,,,フルツロンカプセル１００,中外製薬,,先発品,,169.00 ,,
内用薬,4223004M2023,ドキシフルリジン,２００ｍｇ１カプセル,局,,,フルツロンカプセル２００,中外製薬,,先発品,,257.40 ,,
内用薬,4223005F1022,カペシタビン,３００ｍｇ１錠,,,,ゼローダ錠３００,中外製薬,,先発品,,360.20 ,,
内用薬,4224001M1020,シタラビン　オクホスファート水和物,５０ｍｇ１カプセル,,,,スタラシドカプセル５０,日本化薬,,先発品,,396.70 ,,
内用薬,4224001M2027,シタラビン　オクホスファート水和物,１００ｍｇ１カプセル,,,,スタラシドカプセル１００,日本化薬,,先発品,,675.90 ,,
内用薬,4229001M1027,ヒドロキシカルバミド,５００ｍｇ１カプセル,,,,ハイドレアカプセル５００ｍｇ,ブリストル・マイヤーズ　スクイブ,,先発品,,299.60 ,,
内用薬,4229002F1022,フルダラビンリン酸エステル,１０ｍｇ１錠,,,,フルダラ錠１０ｍｇ,サノフィ,,先発品,,"3,741.70 ",,
内用薬,4229100D3023,テガフール・ウラシル,１００ｍｇ１包（テガフール相当量）,,,,ユーエフティＥ配合顆粒Ｔ１００,大鵬薬品工業,,先発品,,307.40 ,,
内用薬,4229100D4020,テガフール・ウラシル,１５０ｍｇ１包（テガフール相当量）,,,,ユーエフティＥ配合顆粒Ｔ１５０,大鵬薬品工業,,先発品,,455.50 ,,
内用薬,4229100D5026,テガフール・ウラシル,２００ｍｇ１包（テガフール相当量）,,,,ユーエフティＥ配合顆粒Ｔ２００,大鵬薬品工業,,先発品,,598.40 ,,
内用薬,4229100M2035,テガフール・ウラシル,１００ｍｇ１カプセル（テガフール相当量）,,,,ユーエフティ配合カプセルＴ１００,大鵬薬品工業,,先発品,,243.10 ,,
内用薬,4229101D1025,テガフール・ギメラシル・オテラシルカリウム配合剤,２０ｍｇ１包（テガフール相当量）,,,,ティーエスワン配合顆粒Ｔ２０,大鵬薬品工業,,先発品,○,723.80 ,,
内用薬,4229101D1033,テガフール・ギメラシル・オテラシルカリウム配合剤,２０ｍｇ１包（テガフール相当量）,,,,エスエーワン配合顆粒Ｔ２０,沢井製薬,後発品,,,432.70 ,,
内用薬,4229101D1041,テガフール・ギメラシル・オテラシルカリウム配合剤,２０ｍｇ１包（テガフール相当量）,,,,エヌケーエスワン配合顆粒Ｔ２０,日本化薬,後発品,,,359.90 ,,
内用薬,4229101D2021,テガフール・ギメラシル・オテラシルカリウム配合剤,２５ｍｇ１包（テガフール相当量）,,,,ティーエスワン配合顆粒Ｔ２５,大鵬薬品工業,,先発品,○,868.80 ,,
内用薬,4229101D2030,テガフール・ギメラシル・オテラシルカリウム配合剤,２５ｍｇ１包（テガフール相当量）,,,,エスエーワン配合顆粒Ｔ２５,沢井製薬,後発品,,,475.20 ,,
内用薬,4229101D2048,テガフール・ギメラシル・オテラシルカリウム配合剤,２５ｍｇ１包（テガフール相当量）,,,,エヌケーエスワン配合顆粒Ｔ２５,日本化薬,後発品,,,475.20 ,,
内用薬,4229101F1026,テガフール・ギメラシル・オテラシルカリウム配合剤,２０ｍｇ１錠（テガフール相当量）,,,,ティーエスワン配合ＯＤ錠Ｔ２０,大鵬薬品工業,,先発品,○,564.70 ,,
内用薬,4229101F1034,テガフール・ギメラシル・オテラシルカリウム配合剤,２０ｍｇ１錠（テガフール相当量）,,,,エスエーワン配合ＯＤ錠Ｔ２０,沢井製薬,後発品,,,279.60 ,,H28.6.17収載
内用薬,4229101F1042,テガフール・ギメラシル・オテラシルカリウム配合剤,２０ｍｇ１錠（テガフール相当量）,,,,エヌケーエスワン配合ＯＤ錠Ｔ２０,日本化薬,後発品,,,279.60 ,,H28.6.17収載
内用薬,4229101F1050,テガフール・ギメラシル・オテラシルカリウム配合剤,２０ｍｇ１錠（テガフール相当量）,,,,エスワンタイホウ配合ＯＤ錠Ｔ２０,岡山大鵬薬品,後発品,,,279.60 ,,H29.6.16収載
内用薬,4229101F2022,テガフール・ギメラシル・オテラシルカリウム配合剤,２５ｍｇ１錠（テガフール相当量）,,,,ティーエスワン配合ＯＤ錠Ｔ２５,大鵬薬品工業,,先発品,○,680.60 ,,
内用薬,4229101F2030,テガフール・ギメラシル・オテラシルカリウム配合剤,２５ｍｇ１錠（テガフール相当量）,,,,エスエーワン配合ＯＤ錠Ｔ２５,沢井製薬,後発品,,,372.50 ,,H28.6.17収載
内用薬,4229101F2049,テガフール・ギメラシル・オテラシルカリウム配合剤,２５ｍｇ１錠（テガフール相当量）,,,,エヌケーエスワン配合ＯＤ錠Ｔ２５,日本化薬,後発品,,,372.50 ,,H28.6.17収載
内用薬,4229101F2057,テガフール・ギメラシル・オテラシルカリウム配合剤,２５ｍｇ１錠（テガフール相当量）,,,,エスワンタイホウ配合ＯＤ錠Ｔ２５,岡山大鵬薬品,後発品,,,372.50 ,,H29.6.16収載
内用薬,4229101F3029,テガフール・ギメラシル・オテラシルカリウム配合剤,２０ｍｇ１錠（テガフール相当量）,,,,ＥＥエスワン配合錠Ｔ２０,エルメッド　エーザイ,後発品,,,309.30 ,,
内用薬,4229101F3037,テガフール・ギメラシル・オテラシルカリウム配合剤,２０ｍｇ１錠（テガフール相当量）,,,,エスワンケーケー配合錠Ｔ２０,小林化工,後発品,,,309.30 ,,
内用薬,4229101F4025,テガフール・ギメラシル・オテラシルカリウム配合剤,２５ｍｇ１錠（テガフール相当量）,,,,ＥＥエスワン配合錠Ｔ２５,エルメッド　エーザイ,後発品,,,372.50 ,,
内用薬,4229101F4033,テガフール・ギメラシル・オテラシルカリウム配合剤,２５ｍｇ１錠（テガフール相当量）,,,,エスワンケーケー配合錠Ｔ２５,小林化工,後発品,,,372.50 ,,
内用薬,4229101M1033,テガフール・ギメラシル・オテラシルカリウム配合剤,２０ｍｇ１カプセル（テガフール相当量）,,,,ティーエスワン配合カプセルＴ２０,大鵬薬品工業,,先発品,○,564.70 ,,
内用薬,4229101M1041,テガフール・ギメラシル・オテラシルカリウム配合剤,２０ｍｇ１カプセル（テガフール相当量）,,,,エスエーワン配合カプセルＴ２０,沢井製薬,後発品,,,309.30 ,,
内用薬,4229101M1050,テガフール・ギメラシル・オテラシルカリウム配合剤,２０ｍｇ１カプセル（テガフール相当量）,,,,エヌケーエスワン配合カプセルＴ２０,日本化薬,後発品,,,309.30 ,,
内用薬,4229101M1068,テガフール・ギメラシル・オテラシルカリウム配合剤,２０ｍｇ１カプセル（テガフール相当量）,,,,エスワンエヌピー配合カプセルＴ２０,ニプロ,後発品,,,309.30 ,,
内用薬,4229101M1076,テガフール・ギメラシル・オテラシルカリウム配合剤,２０ｍｇ１カプセル（テガフール相当量）,,,,エスワンメイジ配合カプセルＴ２０,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,後発品,,,309.30 ,,
内用薬,4229101M1084,テガフール・ギメラシル・オテラシルカリウム配合剤,２０ｍｇ１カプセル（テガフール相当量）,,,,テノックス配合カプセルＴ２０,あすか製薬,後発品,,,309.30 ,,
内用薬,4229101M1092,テガフール・ギメラシル・オテラシルカリウム配合剤,２０ｍｇ１カプセル（テガフール相当量）,,,,テメラール配合カプセルＴ２０,共和薬品工業,後発品,,,279.60 ,,
内用薬,4229101M2030,テガフール・ギメラシル・オテラシルカリウム配合剤,２５ｍｇ１カプセル（テガフール相当量）,,,,ティーエスワン配合カプセルＴ２５,大鵬薬品工業,,先発品,○,680.60 ,,
内用薬,4229101M2048,テガフール・ギメラシル・オテラシルカリウム配合剤,２５ｍｇ１カプセル（テガフール相当量）,,,,エスエーワン配合カプセルＴ２５,沢井製薬,後発品,,,372.50 ,,
内用薬,4229101M2056,テガフール・ギメラシル・オテラシルカリウム配合剤,２５ｍｇ１カプセル（テガフール相当量）,,,,エヌケーエスワン配合カプセルＴ２５,日本化薬,後発品,,,372.50 ,,
内用薬,4229101M2064,テガフール・ギメラシル・オテラシルカリウム配合剤,２５ｍｇ１カプセル（テガフール相当量）,,,,エスワンエヌピー配合カプセルＴ２５,ニプロ,後発品,,,372.50 ,,
内用薬,4229101M2072,テガフール・ギメラシル・オテラシルカリウム配合剤,２５ｍｇ１カプセル（テガフール相当量）,,,,エスワンメイジ配合カプセルＴ２５,Ｍｅｉｊｉ　Ｓｅｉｋａ　ファルマ,後発品,,,372.50 ,,
内用薬,4229101M2080,テガフール・ギメラシル・オテラシルカリウム配合剤,２５ｍｇ１カプセル（テガフール相当量）,,,,テノックス配合カプセルＴ２５,あすか製薬,後発品,,,372.50 ,,
内用薬,4229101M2099,テガフール・ギメラシル・オテラシルカリウム配合剤,２５ｍｇ１カプセル（テガフール相当量）,,,,テメラール配合カプセルＴ２５,共和薬品工業,後発品,,,372.50 ,,
内用薬,4240001M1067,エトポシド,２５ｍｇ１カプセル,,,,ラステットＳカプセル２５ｍｇ,日本化薬,,先発品,,770.20 ,,
内用薬,4240001M1075,エトポシド,２５ｍｇ１カプセル,,,,ベプシドカプセル２５ｍｇ,ブリストル・マイヤーズ　スクイブ,,先発品,,759.10 ,,
内用薬,4240001M2063,エトポシド,５０ｍｇ１カプセル,,,,ラステットＳカプセル５０ｍｇ,日本化薬,,先発品,,"1,455.90 ",,
内用薬,4240001M2071,エトポシド,５０ｍｇ１カプセル,,,,ベプシドカプセル５０ｍｇ,ブリストル・マイヤーズ　スクイブ,,先発品,,"1,460.50 ",,
内用薬,4291002M1036,プロカルバジン塩酸塩,５０ｍｇ１カプセル,,,,塩酸プロカルバジンカプセル５０ｍｇ「中外」,中外製薬,,先発品,,368.30 ,,
内用薬,4291003F1015,タモキシフェンクエン酸塩,１０ｍｇ１錠,,,,タモキシフェンクエン酸塩１０ｍｇ錠,,後発品,,,36.90 ,,
内用薬,4291003F1163,タモキシフェンクエン酸塩,１０ｍｇ１錠,,,,ノルバデックス錠１０ｍｇ,アストラゼネカ,,先発品,○,150.10 ,,
内用薬,4291003F1201,タモキシフェンクエン酸塩,１０ｍｇ１錠,,,,タモキシフェン錠１０ｍｇ「明治」,メディサ新薬,後発品,,,66.90 ,,
内用薬,4291003F1236,タモキシフェンクエン酸塩,１０ｍｇ１錠,,,,タモキシフェン錠１０ｍｇ「バイエル」,バイエル薬品,後発品,,,88.40 ,H29.3.31まで,
内用薬,4291003F1244,タモキシフェンクエン酸塩,１０ｍｇ１錠,,,,タモキシフェン錠１０ｍｇ「ＭＹＬ」,マイランＥＰＤ,後発品,,,88.40 ,,H28.11.18収載
内用薬,4291003F2011,タモキシフェンクエン酸塩,２０ｍｇ１錠,,,,タモキシフェンクエン酸塩２０ｍｇ錠,,後発品,,,66.10 ,,
内用薬,4291003F2054,タモキシフェンクエン酸塩,２０ｍｇ１錠,,,,ノルバデックス錠２０ｍｇ,アストラゼネカ,,先発品,○,291.20 ,,
内用薬,4291003F2089,タモキシフェンクエン酸塩,２０ｍｇ１錠,,,,タモキシフェン錠２０ｍｇ「明治」,メディサ新薬,後発品,,,127.60 ,,
内用薬,4291003F2097,タモキシフェンクエン酸塩,２０ｍｇ１錠,,,,タモキシフェン錠２０ｍｇ「バイエル」,バイエル薬品,後発品,,,182.70 ,H29.3.31まで,
内用薬,4291003F2100,タモキシフェンクエン酸塩,２０ｍｇ１錠,,,,タモキシフェン錠２０ｍｇ「ＭＹＬ」,マイランＥＰＤ,後発品,,,182.70 ,,H28.11.18収載
内用薬,4291004C1030,ソブゾキサン,４００ｍｇ１包,,,,ペラゾリン細粒４００ｍｇ,全薬工業,,先発品,,"1,854.60 ",,
